4661
4661
4661
4661
4661
4661
4667
4672
4672
4678
4683
4688
4694
4705
4188
4721
4726
4731
4737
4742
4748
4753
4758
4769
4247
4258
4263
4274
4823
4834
4850
4866
4877
4898
4914
4931
4941
4403
4403
4403
4403
4398
4941
4387
4925
4920
4914
4909
4904
4898
4893
4882
4871
4861
4855
4850
4834
4828
4823
4812
4807
4796
4785
4780
4769
4764
4758
4748
4742
4737
4731
4726
4715
4715
4710
4699
4694
4688
4683
4672
4667
4661
4656
4651
4645
4645
4640
4640
4635
4640
4640
4640
4640
4635
4635
4635
4635
4635
4635
4635
4635
4635
4635
4635
4118
4629
4629
4629
4629
4112
4624
4629
4629
4629
4635
4635
4640
4645
4645
4645
4645
4640
4640
4640
4645
4645
4651
4651
4651
4651
4645
4645
4645
4645
4645
4640
4645
4645
4645
4645
4645
4645
4640
4645
4645
4645
4651
4651
4651
4651
4651
4651
4645
4645
4640
4640
4640
4645
4645
4645
4640
161,4344,4338,4328,4322,4312,4306,4301,3762,4295,3752,3746,3741,3741,4274,3736,4268,4268,4263,4258,4258,4252,4252,4252,4247,4247,4247,4242,4236,4236,4231,4225,4225,4220,4220,4215,4215,4209,4209,4204,4204,4204,4198,4198,4198,4198,4198,4198,4198,4198,4198,4193,4193,4193,4193,4193,4193,4193,4188,4188,4193,4193,4193,4193,4193,4188,4188,4188,4193,4193,4193,4188,4188,4182,4182,4177,4177,4177,4177,4172,4166,4161,4161,4155,4150,4150,4145,4145,4145,4145,4139,4139,4139,4139,4139,4139,4139,4145,4145,4150,4155,4155,4161,4166,4166,4166,4166,4161,4161,4166,4166,4166,4166,4166,4161,4161,4155,4155,4155,4150,4150,4145,4145,4139,4139,4134,4134,4128,12370,4123,4128,4128,4128,4134,4134,4139,4139,4134,4134,4128,4128,12376,12370,4123,4123,12365,12354,12343,12338,12343,12354,4123,4123,12365,4123,4123,4123,4123,4128,4128,4134,4134
161,0,4425,4441,4451,4451,4451,4451,4446,4441,4441,4446,4446,4451,4451,4451,4451,4451,6287,4446,4441,4430,4419,4414,4414,4414,4419,4419,6228,4408,4408,4408,4408,4403,4398,4392,4382,4376,4365,4360,4360,4360,4355,4355,4355,1442,4355,4355,4349,4349,4338,4328,4317,4317,4312,4306,4306,4306,4317,4328,4338,4344,4349,4349,4349,4344,4328,4322,4322,4322,4322,4322,4322,4328,4328,4328,4322,4317,4317,4328,4333,4333,4338,4338,4333,4328,4322,4312,4306,4295,4301,4306,4306,4306,4312,4312,4322,4328,4338,6131,4333,4328,4317,4312,4312,4312,4312,4312,4312,4312,4317,4322,4328,4333,4338,6126,6126,6120,6115,4317,4306,4301,4301,4306,4312,4317,6104,6115,4328,6115,6115,6120,6131,6131,6126,6115,6110,6115,6104,6099,6104,6120,6131,6136,6142,6136,6126,6120,6120,6115,6120,6126,6126,6131,6901,4085,6896,6120,6131,6142,6153,6169
